,FV_D,FV_M,FV_DATE,VISIT_CODE,WP_ID,NAICS,RegCode,INDCode,HICCode,HICPerCode,E1524Code,E2554Code,E55pCode,ConCode,Claims_Code
845,11,9,2019-09-11,2019-09-11 2114559,2114559,236220,1,4,4,5,2,2,2,1,2
757,30,10,2019-10-30,2019-10-30 1930052,1930052,212323,1,2,1,2,1,2,1,3,1
6174,17,9,2019-09-17,2019-09-17 2116603,2116603,238990,2,4,6,4,2,2,2,3,4
6314,6,8,2019-08-06,2019-08-06 2102324,2102324,812190,2,10,2,2,1,1,2,2,1
5800,12,8,2019-08-12,2019-08-12 2105830,2105830,238160,2,4,6,4,2,2,2,3,4
22884,26,3,2019-03-26,2019-03-26 2064040,2064040,236110,4,4,5,5,2,2,2,2,3
6555,21,2,2019-02-21,2019-02-21 1785272,1785272,418990,2,12,7,1,2,1,1,4,5
5807,14,5,2019-05-14,2019-05-14 1884859,1884859,236210,2,4,6,4,2,2,2,4,4
22815,30,4,2019-04-30,2019-04-30 2050117,2050117,236110,4,4,5,5,2,2,2,3,3
14226,18,10,2019-10-18,2019-10-18 2120059,2120059,236110,2,4,6,4,2,2,2,1,4
19890,16,11,2019-11-16,2019-11-16 2130647,2130647,812115,4,10,3,2,1,1,2,1,2
26872,19,2,2019-02-19,2019-02-19 1903709,1903709,448140,5,12,3,1,2,1,1,2,2
9761,17,7,2019-07-17,2019-07-17 2098920,2098920,238990,2,4,6,4,2,2,2,1,4
4150,5,2,2019-02-05,2019-02-05 1796372,1796372,314990,1,5,3,1,1,1,2,3,3
23218,9,1,2019-01-09,2019-01-09 2026377,2026377,238990,4,4,5,5,2,2,2,2,3
17353,20,8,2019-08-20,2019-08-20 1304762,1304762,238220,3,4,2,3,2,2,2,3,2
13539,31,7,2019-07-31,2019-07-31 2098841,2098841,236110,2,4,6,4,2,2,2,1,4
22974,11,4,2019-04-11,2019-04-11 2070948,2070948,237310,4,4,5,5,2,2,2,3,3
15194,16,1,2019-01-16,2019-01-16 77470,77470,721111,3,9,1,2,2,1,1,4,1
18494,16,8,2019-08-16,2019-08-16 2108356,2108356,236220,4,4,5,5,2,2,2,4,3
25414,25,3,2019-03-25,2019-03-25 2054542,2054542,236220,5,4,2,4,2,2,2,1,1
11095,23,7,2019-07-23,2019-07-23 1965167,1965167,236210,2,4,6,4,2,2,2,3,4
16588,18,6,2019-06-18,2019-06-18 2044673,2044673,236110,3,4,2,3,2,2,2,3,2
16927,6,1,2019-01-06,2019-01-06 2052461,2052461,812115,3,10,1,2,1,1,2,4,1
18836,5,12,2019-12-05,2019-12-05 2076978,2076978,237110,4,4,5,5,2,2,2,3,3
16905,20,3,2019-03-20,2019-03-20 2071041,2071041,311811,3,5,4,1,1,1,2,1,3
22857,3,9,2019-09-03,2019-09-03 1116955,1116955,212323,4,2,1,3,1,2,1,3,1
3266,26,6,2019-06-26,2019-06-26 2093392,2093392,811210,1,10,1,2,1,1,2,3,1
8581,4,4,2019-04-04,2019-04-04 1766703,1766703,811310,2,10,2,2,1,1,2,4,1
23478,29,8,2019-08-29,2019-08-29 2112171,2112171,236110,4,4,5,5,2,2,2,4,3
24745,29,10,2019-10-29,2019-10-29 2125355,2125355,611110,5,7,1,1,1,2,1,3,1
10926,28,5,2019-05-28,2019-05-28 1931593,1931593,236220,2,4,6,4,2,2,2,3,4
23433,13,8,2019-08-13,2019-08-13 2075614,2075614,236110,4,4,5,5,2,2,2,2,3
23450,8,7,2019-07-08,2019-07-08 2037842,2037842,236220,4,4,5,5,2,2,2,4,3
4961,15,5,2019-05-15,2019-05-15 2082959,2082959,236110,2,4,6,4,2,2,2,3,4
14742,7,11,2019-11-07,2019-11-07 2129101,2129101,812115,3,10,1,2,1,1,2,1,1
8971,22,5,2019-05-22,2019-05-22 2079200,2079200,238990,2,4,6,4,2,2,2,2,4
7912,30,4,2019-04-30,2019-04-30 2078313,2078313,236110,2,4,6,4,2,2,2,3,4
11161,25,9,2019-09-25,2019-09-25 2116778,2116778,413210,2,12,7,1,2,1,1,1,5
14607,31,10,2019-10-31,2019-10-31 2125887,2125887,713940,2,12,7,1,2,1,1,2,5
11931,27,7,2019-07-27,2019-07-27 2100581,2100581,238160,2,4,6,4,2,2,2,2,4
10602,26,7,2019-07-26,2019-07-26 1839966,1839966,418990,2,12,7,1,2,1,1,4,5
3498,13,8,2019-08-13,2019-08-13 2096878,2096878,236110,1,4,4,5,2,2,2,1,2
14813,26,7,2019-07-26,2019-07-26 2100579,2100579,236110,3,4,2,3,2,2,2,3,2
18865,9,9,2019-09-09,2019-09-09 413679,413679,212323,4,2,1,3,1,2,1,1,1
17465,19,6,2019-06-19,2019-06-19 2091195,2091195,238160,4,4,5,5,2,2,2,2,3
24268,24,1,2019-01-24,2019-01-24 2052484,2052484,237990,5,4,2,4,2,2,2,1,1
8724,17,9,2019-09-17,2019-09-17 2114726,2114726,541410,2,12,7,1,2,1,1,4,5
16040,16,7,2019-07-16,2019-07-16 1958857,1958857,236110,3,4,2,3,2,2,2,1,2
9899,19,6,2019-06-19,2019-06-19 2089228,2089228,451130,2,12,7,1,2,1,1,1,5
102,20,11,2019-11-20,2019-11-20 2078453,2078453,236220,1,4,4,5,2,2,2,1,2
1555,16,5,2019-05-16,2019-05-16 2083474,2083474,236220,1,4,4,5,2,2,2,4,2
20877,12,8,2019-08-12,2019-08-12 2103444,2103444,312310,4,5,7,2,1,1,2,3,5
20416,24,9,2019-09-24,2019-09-24 2101176,2101176,236110,4,4,5,5,2,2,2,3,3
4253,18,4,2019-04-18,2019-04-18 2052365,2052365,236110,1,4,4,5,2,2,2,3,2
26698,11,6,2019-06-11,2019-06-11 1785375,1785375,113312,5,1,1,2,1,1,2,1,1
7428,27,6,2019-06-27,2019-06-27 2067680,2067680,237110,2,4,6,4,2,2,2,1,4
899,25,1,2019-01-25,2019-01-25 2057295,2057295,541899,1,12,6,1,2,1,1,3,5
4654,23,4,2019-04-23,2019-04-23 2014695,2014695,236220,1,4,4,5,2,2,2,1,2
19884,27,11,2019-11-27,2019-11-27 2062499,2062499,236220,4,4,5,5,2,2,2,3,3
22878,18,3,2019-03-18,2019-03-18 2067297,2067297,236110,4,4,5,5,2,2,2,2,3
14384,3,9,2019-09-03,2019-09-03 2079314,2079314,237310,2,4,6,4,2,2,2,4,4
24947,20,6,2019-06-20,2019-06-20 2033304,2033304,237110,5,4,2,4,2,2,2,4,1
14806,22,1,2019-01-22,2019-01-22 2033506,2033506,236110,3,4,2,3,2,2,2,3,2
19632,13,3,2019-03-13,2019-03-13 1967380,1967380,236220,4,4,5,5,2,2,2,4,3
8004,29,10,2019-10-29,2019-10-29 2078293,2078293,236110,2,4,6,4,2,2,2,1,4
15064,20,7,2019-07-20,2019-07-20 2099368,2099368,446120,3,12,7,1,2,1,1,1,5
16709,25,11,2019-11-25,2019-11-25 2131979,2131979,236110,3,4,2,3,2,2,2,4,2
24232,18,3,2019-03-18,2019-03-18 2069608,2069608,236110,5,4,2,4,2,2,2,4,1
18331,11,7,2019-07-11,2019-07-11 2074099,2074099,237110,4,4,5,5,2,2,2,3,3
5551,12,4,2019-04-12,2019-04-12 2075782,2075782,111330,2,1,1,2,1,1,2,4,1
5289,28,2,2019-02-28,2019-02-28 2035788,2035788,236110,2,4,6,4,2,2,2,4,4
15259,1,11,2019-11-01,2019-11-01 2125762,2125762,236110,3,4,2,3,2,2,2,4,2
536,5,3,2019-03-05,2019-03-05 2036442,2036442,237310,1,4,4,5,2,2,2,3,2
12596,5,11,2019-11-05,2019-11-05 2114501,2114501,236110,2,4,6,4,2,2,2,4,4
24061,29,4,2019-04-29,2019-04-29 2078195,2078195,448150,4,12,7,1,2,1,1,4,5
3537,17,1,2019-01-17,2019-01-17 1992501,1992501,236110,1,4,4,5,2,2,2,3,2
10162,5,6,2019-06-05,2019-06-05 2074858,2074858,236220,2,4,6,4,2,2,2,2,4
7149,19,12,2019-12-19,2019-12-19 2096968,2096968,236110,2,4,6,4,2,2,2,2,4
660,17,7,2019-07-17,2019-07-17 2074507,2074507,236110,1,4,4,5,2,2,2,3,2
13837,21,8,2019-08-21,2019-08-21 2087121,2087121,236110,2,4,6,4,2,2,2,3,4
19730,24,10,2019-10-24,2019-10-24 1102536,1102536,332810,4,5,7,2,1,1,2,1,5
21426,23,7,2019-07-23,2019-07-23 2088480,2088480,236110,4,4,5,5,2,2,2,1,3
15512,3,9,2019-09-03,2019-09-03 2111576,2111576,451140,3,12,7,1,2,1,1,3,5
11880,27,7,2019-07-27,2019-07-27 2100584,2100584,238160,2,4,6,4,2,2,2,1,4
26846,31,5,2019-05-31,2019-05-31 34687,34687,562920,5,12,3,1,2,1,1,1,2
16455,1,5,2019-05-01,2019-05-01 417379,417379,448150,3,12,7,1,2,1,1,1,5
4972,28,6,2019-06-28,2019-06-28 1954989,1954989,237310,2,4,6,4,2,2,2,1,4
5768,6,5,2019-05-06,2019-05-06 1038226,1038226,722512,2,9,2,3,2,1,1,4,1
26576,12,12,2019-12-12,2019-12-12 1161541,1161541,445110,5,12,3,1,2,1,1,2,2
1688,14,8,2019-08-14,2019-08-14 2102191,2102191,236220,1,4,4,5,2,2,2,1,2
9329,28,10,2019-10-28,2019-10-28 2124533,2124533,448110,2,12,7,1,2,1,1,4,5
5548,27,3,2019-03-27,2019-03-27 2072309,2072309,236110,2,4,6,4,2,2,2,3,4
17297,22,8,2019-08-22,2019-08-22 2108348,2108348,812115,3,10,1,2,1,1,2,1,1
11259,4,1,2019-01-04,2019-01-04 2052553,2052553,333416,2,5,7,2,1,1,2,3,5
26706,7,8,2019-08-07,2019-08-07 1060737,1060737,811210,5,10,1,1,1,1,2,1,1
11535,19,6,2019-06-19,2019-06-19 2093417,2093417,238160,2,4,6,4,2,2,2,3,4
7025,23,12,2019-12-23,2019-12-23 2098690,2098690,236220,2,4,6,4,2,2,2,4,4
8733,19,3,2019-03-19,2019-03-19 1997007,1997007,236220,2,4,6,4,2,2,2,3,4
21005,30,7,2019-07-30,2019-07-30 2093132,2093132,238910,4,4,5,5,2,2,2,3,3
5949,11,2,2019-02-11,2019-02-11 2060812,2060812,236220,2,4,6,4,2,2,2,4,4
10181,16,1,2019-01-16,2019-01-16 2050612,2050612,236110,2,4,6,4,2,2,2,3,4
759,15,11,2019-11-15,2019-11-15 2073168,2073168,236110,1,4,4,5,2,2,2,2,2
9122,22,10,2019-10-22,2019-10-22 2122422,2122422,236220,2,4,6,4,2,2,2,1,4
12777,20,11,2019-11-20,2019-11-20 2047157,2047157,236110,2,4,6,4,2,2,2,1,4
26100,30,4,2019-04-30,2019-04-30 2077268,2077268,236210,5,4,2,4,2,2,2,2,1
25058,10,10,2019-10-10,2019-10-10 2115794,2115794,236220,5,4,2,4,2,2,2,1,1
4347,23,10,2019-10-23,2019-10-23 1903821,1903821,332710,1,5,3,1,1,1,2,1,3
139,3,4,2019-04-03,2019-04-03 2074082,2074082,237110,1,4,4,5,2,2,2,2,2
23982,27,8,2019-08-27,2019-08-27 2077283,2077283,236220,4,4,5,5,2,2,2,3,3
14417,7,5,2019-05-07,2019-05-07 2080597,2080597,236110,2,4,6,4,2,2,2,2,4
8551,7,5,2019-05-07,2019-05-07 16786,16786,326140,2,5,7,2,1,1,2,3,5
18091,21,10,2019-10-21,2019-10-21 2111925,2111925,236220,4,4,5,5,2,2,2,1,3
13541,19,8,2019-08-19,2019-08-19 2087130,2087130,236220,2,4,6,4,2,2,2,1,4
16995,15,9,2019-09-15,2019-09-15 2114021,2114021,236110,3,4,2,3,2,2,2,1,2
5913,17,9,2019-09-17,2019-09-17 2115452,2115452,238160,2,4,6,4,2,2,2,3,4
16121,20,8,2019-08-20,2019-08-20 2036209,2036209,236220,3,4,2,3,2,2,2,2,2
6735,18,7,2019-07-18,2019-07-18 2040026,2040026,236220,2,4,6,4,2,2,2,4,4
18745,5,12,2019-12-05,2019-12-05 2037611,2037611,236220,4,4,5,5,2,2,2,1,3
19808,5,7,2019-07-05,2019-07-05 1626020,1626020,813110,4,10,3,2,1,1,2,3,2
17508,15,4,2019-04-15,2019-04-15 2075692,2075692,237310,4,4,5,5,2,2,2,3,3
16066,2,2,2019-02-02,2019-02-02 2058072,2058072,812115,3,10,1,2,1,1,2,1,1
5814,7,6,2019-06-07,2019-06-07 2088259,2088259,236110,2,4,6,4,2,2,2,4,4
22656,22,7,2019-07-22,2019-07-22 2005339,2005339,236220,4,4,5,5,2,2,2,2,3
15688,24,8,2019-08-24,2019-08-24 2109793,2109793,236110,3,4,2,3,2,2,2,2,2
3380,14,1,2019-01-14,2019-01-14 2036014,2036014,236220,1,4,4,5,2,2,2,2,2
13497,4,6,2019-06-04,2019-06-04 2087128,2087128,236110,2,4,6,4,2,2,2,1,4
20222,7,5,2019-05-07,2019-05-07 1196634,1196634,623310,4,8,7,2,1,2,1,2,5
13265,17,10,2019-10-17,2019-10-17 2090233,2090233,238990,2,4,6,4,2,2,2,1,4
22895,30,7,2019-07-30,2019-07-30 2084810,2084810,115110,4,1,2,1,1,1,2,3,2
15775,16,10,2019-10-16,2019-10-16 2054731,2054731,236220,3,4,2,3,2,2,2,3,2
2011,19,11,2019-11-19,2019-11-19 2120383,2120383,236110,1,4,4,5,2,2,2,4,2
23616,22,5,2019-05-22,2019-05-22 1956661,1956661,451119,4,12,7,1,2,1,1,3,5
13661,20,6,2019-06-20,2019-06-20 2093601,2093601,236220,2,4,6,4,2,2,2,2,4
6934,22,7,2019-07-22,2019-07-22 2043585,2043585,236220,2,4,6,4,2,2,2,2,4
13324,9,4,2019-04-09,2019-04-09 2046208,2046208,237130,2,4,6,4,2,2,2,4,4
15572,1,8,2019-08-01,2019-08-01 1315236,1315236,722410,3,9,1,2,2,1,1,3,1
13923,2,5,2019-05-02,2019-05-02 2075543,2075543,236220,2,4,6,4,2,2,2,1,4
26226,18,6,2019-06-18,2019-06-18 2088001,2088001,236110,5,4,2,4,2,2,2,1,1
2903,12,8,2019-08-12,2019-08-12 2080299,2080299,236110,1,4,4,5,2,2,2,2,2
6458,19,6,2019-06-19,2019-06-19 2088966,2088966,238990,2,4,6,4,2,2,2,1,4
911,16,7,2019-07-16,2019-07-16 1353638,1353638,441220,1,12,6,1,2,1,1,4,5
26812,1,8,2019-08-01,2019-08-01 2087940,2087940,237110,5,4,2,4,2,2,2,4,1
25498,12,2,2019-02-12,2019-02-12 2030686,2030686,237110,5,4,2,4,2,2,2,1,1
7012,5,2,2019-02-05,2019-02-05 2036023,2036023,236110,2,4,6,4,2,2,2,4,4
12124,8,4,2019-04-08,2019-04-08 2074756,2074756,238990,2,4,6,4,2,2,2,4,4
24006,14,3,2019-03-14,2019-03-14 2067822,2067822,722511,4,9,1,2,2,1,1,4,1
25112,3,7,2019-07-03,2019-07-03 2057988,2057988,238990,5,4,2,4,2,2,2,2,1
23633,21,5,2019-05-21,2019-05-21 2083882,2083882,722512,4,9,1,2,2,1,1,4,1
11045,26,1,2019-01-26,2019-01-26 2057012,2057012,444190,2,12,7,1,2,1,1,4,5
22314,3,5,2019-05-03,2019-05-03 2051622,2051622,237130,4,4,5,5,2,2,2,3,3
11307,20,8,2019-08-20,2019-08-20 1131040,1131040,446110,2,12,7,1,2,1,1,4,5
5737,10,10,2019-10-10,2019-10-10 2122139,2122139,236210,2,4,6,4,2,2,2,3,4
16554,13,12,2019-12-13,2019-12-13 2135154,2135154,238160,3,4,2,3,2,2,2,3,2
23064,31,10,2019-10-31,2019-10-31 2123428,2123428,236220,4,4,5,5,2,2,2,3,3
10435,5,9,2019-09-05,2019-09-05 2091249,2091249,236110,2,4,6,4,2,2,2,3,4
7462,9,3,2019-03-09,2019-03-09 1898128,1898128,236110,2,4,6,4,2,2,2,4,4
15601,4,9,2019-09-04,2019-09-04 1843190,1843190,722512,3,9,1,2,2,1,1,4,1
12019,24,8,2019-08-24,2019-08-24 2110058,2110058,238160,2,4,6,4,2,2,2,1,4
24601,16,8,2019-08-16,2019-08-16 84088,84088,212220,5,2,1,3,1,2,1,3,1
14666,1,8,2019-08-01,2019-08-01 2101740,2101740,236110,3,4,2,3,2,2,2,1,2
301,26,3,2019-03-26,2019-03-26 2071644,2071644,238990,1,4,4,5,2,2,2,3,2
12315,23,8,2019-08-23,2019-08-23 2110166,2110166,812115,2,10,2,2,1,1,2,3,1
6867,13,11,2019-11-13,2019-11-13 2130455,2130455,236220,2,4,6,4,2,2,2,4,4
3348,10,7,2019-07-10,2019-07-10 2035994,2035994,236110,1,4,4,5,2,2,2,4,2
4994,17,4,2019-04-17,2019-04-17 2044007,2044007,236110,2,4,6,4,2,2,2,1,4
21769,20,11,2019-11-20,2019-11-20 2091881,2091881,236110,4,4,5,5,2,2,2,2,3
3366,24,9,2019-09-24,2019-09-24 2066641,2066641,236110,1,4,4,5,2,2,2,4,2
14727,18,9,2019-09-18,2019-09-18 2115451,2115451,238160,3,4,2,3,2,2,2,3,2
14032,27,8,2019-08-27,2019-08-27 2025647,2025647,236220,2,4,6,4,2,2,2,1,4
8439,26,6,2019-06-26,2019-06-26 2010478,2010478,236110,2,4,6,4,2,2,2,2,4
16999,23,1,2019-01-23,2019-01-23 2056616,2056616,561210,3,12,7,1,2,1,1,1,5
17966,12,8,2019-08-12,2019-08-12 89266,89266,212323,4,2,1,3,1,2,1,1,1
16463,19,6,2019-06-19,2019-06-19 2088741,2088741,236220,3,4,2,3,2,2,2,3,2
22556,25,6,2019-06-25,2019-06-25 1222326,1222326,562920,4,12,7,1,2,1,1,3,5
25436,22,1,2019-01-22,2019-01-22 2049604,2049604,236210,5,4,2,4,2,2,2,2,1
19220,27,7,2019-07-27,2019-07-27 2100239,2100239,236110,4,4,5,5,2,2,2,1,3
18610,27,8,2019-08-27,2019-08-27 2109156,2109156,236220,4,4,5,5,2,2,2,2,3
12515,30,4,2019-04-30,2019-04-30 1836755,1836755,445110,2,12,7,1,2,1,1,1,5
2671,7,10,2019-10-07,2019-10-07 2120254,2120254,236110,1,4,4,5,2,2,2,4,2
14385,16,8,2019-08-16,2019-08-16 2107371,2107371,238990,2,4,6,4,2,2,2,3,4
2485,28,1,2019-01-28,2019-01-28 2025098,2025098,236110,1,4,4,5,2,2,2,3,2
3272,25,11,2019-11-25,2019-11-25 2129418,2129418,236210,1,4,4,5,2,2,2,1,2
3032,3,7,2019-07-03,2019-07-03 2072113,2072113,236110,1,4,4,5,2,2,2,2,2
24881,26,6,2019-06-26,2019-06-26 2094291,2094291,237310,5,4,2,4,2,2,2,3,1
6090,7,1,2019-01-07,2019-01-07 13009,13009,332810,2,5,7,2,1,1,2,1,5
6431,29,8,2019-08-29,2019-08-29 1989568,1989568,236210,2,4,6,4,2,2,2,3,4
13487,3,4,2019-04-03,2019-04-03 2055090,2055090,236110,2,4,6,4,2,2,2,3,4
22593,22,7,2019-07-22,2019-07-22 2076981,2076981,236110,4,4,5,5,2,2,2,2,3
24706,14,5,2019-05-14,2019-05-14 96238,96238,212220,5,2,1,3,1,2,1,4,1
10896,26,8,2019-08-26,2019-08-26 2109061,2109061,237310,2,4,6,4,2,2,2,4,4
11116,9,8,2019-08-09,2019-08-09 2103151,2103151,811210,2,10,2,2,1,1,2,1,1
21040,12,9,2019-09-12,2019-09-12 2044810,2044810,236220,4,4,5,5,2,2,2,2,3
6570,14,2,2019-02-14,2019-02-14 1979699,1979699,236110,2,4,6,4,2,2,2,1,4
18489,28,5,2019-05-28,2019-05-28 2069826,2069826,236110,4,4,5,5,2,2,2,3,3
7386,19,8,2019-08-19,2019-08-19 2017755,2017755,236110,2,4,6,4,2,2,2,3,4
1073,9,12,2019-12-09,2019-12-09 2116908,2116908,236220,1,4,4,5,2,2,2,1,2
1307,2,10,2019-10-02,2019-10-02 2044683,2044683,236110,1,4,4,5,2,2,2,3,2
26822,21,11,2019-11-21,2019-11-21 32344,32344,333120,5,5,1,1,1,1,2,1,1
13227,2,4,2019-04-02,2019-04-02 2047981,2047981,812320,2,10,2,2,1,1,2,3,1
21477,18,6,2019-06-18,2019-06-18 1859135,1859135,623999,4,8,7,2,1,2,1,4,5
1485,15,2,2019-02-15,2019-02-15 1835571,1835571,236110,1,4,4,5,2,2,2,3,2
9014,7,5,2019-05-07,2019-05-07 1286272,1286272,441110,2,12,7,1,2,1,1,4,5
12593,28,11,2019-11-28,2019-11-28 1954983,1954983,236110,2,4,6,4,2,2,2,3,4
21084,22,8,2019-08-22,2019-08-22 1170866,1170866,551114,4,12,7,1,2,1,1,1,5
10437,20,3,2019-03-20,2019-03-20 2070022,2070022,236110,2,4,6,4,2,2,2,3,4
25377,16,4,2019-04-16,2019-04-16 2076961,2076961,238170,5,4,2,4,2,2,2,3,1
11044,26,7,2019-07-26,2019-07-26 2100205,2100205,325510,2,5,7,2,1,1,2,1,5
9912,17,6,2019-06-17,2019-06-17 2090319,2090319,812115,2,10,2,2,1,1,2,1,1
18672,29,10,2019-10-29,2019-10-29 2109590,2109590,236110,4,4,5,5,2,2,2,3,3
9366,21,6,2019-06-21,2019-06-21 1791544,1791544,446199,2,12,7,1,2,1,1,3,5
20246,7,10,2019-10-07,2019-10-07 1282107,1282107,722511,4,9,1,2,2,1,1,1,1
11207,29,4,2019-04-29,2019-04-29 1823913,1823913,236110,2,4,6,4,2,2,2,4,4
16536,22,7,2019-07-22,2019-07-22 2086791,2086791,236110,3,4,2,3,2,2,2,4,2
27023,20,2,2019-02-20,2019-02-20 310570,310570,445310,5,12,3,1,2,1,1,1,2
9197,29,9,2019-09-29,2019-09-29 2118628,2118628,238160,2,4,6,4,2,2,2,3,4
22184,12,6,2019-06-12,2019-06-12 1694016,1694016,811121,4,10,3,2,1,1,2,3,2
16527,24,5,2019-05-24,2019-05-24 319660,319660,623310,3,8,6,1,1,2,1,1,4
8514,20,12,2019-12-20,2019-12-20 1911367,1911367,236110,2,4,6,4,2,2,2,3,4
17791,19,7,2019-07-19,2019-07-19 2099363,2099363,452999,4,12,7,1,2,1,1,3,5
27087,30,4,2019-04-30,2019-04-30 1039391,1039391,721114,5,9,1,5,2,1,1,3,1
21689,7,3,2019-03-07,2019-03-07 2023879,2023879,236220,4,4,5,5,2,2,2,1,3
15815,1,5,2019-05-01,2019-05-01 2079118,2079118,236110,3,4,2,3,2,2,2,3,2
25698,9,7,2019-07-09,2019-07-09 1187630,1187630,621610,5,8,3,1,1,2,1,2,2
23926,27,1,2019-01-27,2019-01-27 2057041,2057041,312120,4,5,7,2,1,1,2,4,5
11810,20,6,2019-06-20,2019-06-20 2091484,2091484,722512,2,9,2,3,2,1,1,3,1
10527,8,11,2019-11-08,2019-11-08 1059711,1059711,623991,2,8,5,2,1,2,1,1,4
11851,2,5,2019-05-02,2019-05-02 2079530,2079530,722512,2,9,2,3,2,1,1,4,1
27080,24,2,2019-02-24,2019-02-24 2063564,2063564,236110,5,4,2,4,2,2,2,1,1
5386,24,9,2019-09-24,2019-09-24 2109492,2109492,236110,2,4,6,4,2,2,2,3,4
10037,13,3,2019-03-13,2019-03-13 2042321,2042321,236110,2,4,6,4,2,2,2,4,4
4557,19,6,2019-06-19,2019-06-19 2084551,2084551,236110,1,4,4,5,2,2,2,1,2
9344,14,8,2019-08-14,2019-08-14 2074413,2074413,236110,2,4,6,4,2,2,2,1,4
9774,26,2,2019-02-26,2019-02-26 13225,13225,332810,2,5,7,2,1,1,2,4,5
23209,26,11,2019-11-26,2019-11-26 2114115,2114115,236110,4,4,5,5,2,2,2,1,3
25674,25,6,2019-06-25,2019-06-25 2004022,2004022,236220,5,4,2,4,2,2,2,3,1
16139,4,6,2019-06-04,2019-06-04 1869529,1869529,236110,3,4,2,3,2,2,2,4,2
6621,10,5,2019-05-10,2019-05-10 2056182,2056182,236110,2,4,6,4,2,2,2,2,4
13162,25,9,2019-09-25,2019-09-25 424864,424864,325610,2,5,7,2,1,1,2,4,5
8128,2,10,2019-10-02,2019-10-02 2119728,2119728,722512,2,9,2,3,2,1,1,3,1
15970,7,8,2019-08-07,2019-08-07 1859111,1859111,236110,3,4,2,3,2,2,2,3,2
21156,20,12,2019-12-20,2019-12-20 1842801,1842801,562110,4,12,7,1,2,1,1,4,5
14438,1,3,2019-03-01,2019-03-01 2056731,2056731,236110,2,4,6,4,2,2,2,2,4
2193,17,12,2019-12-17,2019-12-17 2135468,2135468,445299,1,12,6,1,2,1,1,2,5
26014,1,2,2019-02-01,2019-02-01 2058559,2058559,236220,5,4,2,4,2,2,2,1,1
1804,28,5,2019-05-28,2019-05-28 2086165,2086165,722512,1,9,1,3,2,1,1,4,1
11908,6,1,2019-01-06,2019-01-06 2052455,2052455,812115,2,10,2,2,1,1,2,2,1
14956,15,10,2019-10-15,2019-10-15 2120329,2120329,236110,3,4,2,3,2,2,2,1,2
14492,13,3,2019-03-13,2019-03-13 1574941,1574941,623999,2,8,5,2,1,2,1,1,4
17343,30,4,2019-04-30,2019-04-30 2046650,2046650,236220,3,4,2,3,2,2,2,1,2
7479,12,11,2019-11-12,2019-11-12 2037175,2037175,236110,2,4,6,4,2,2,2,4,4
20249,10,4,2019-04-10,2019-04-10 167673,167673,448110,4,12,7,1,2,1,1,4,5
26129,5,6,2019-06-05,2019-06-05 2088228,2088228,238990,5,4,2,4,2,2,2,1,1
5401,28,2,2019-02-28,2019-02-28 2008864,2008864,236110,2,4,6,4,2,2,2,3,4
23481,28,1,2019-01-28,2019-01-28 2057231,2057231,237130,4,4,5,5,2,2,2,1,3
6886,24,10,2019-10-24,2019-10-24 2092366,2092366,236110,2,4,6,4,2,2,2,1,4
24898,14,4,2019-04-14,2019-04-14 2075669,2075669,488410,5,6,1,3,1,1,2,1,1
19944,16,1,2019-01-16,2019-01-16 1584138,1584138,445110,4,12,7,1,2,1,1,2,5
11734,23,8,2019-08-23,2019-08-23 2043168,2043168,236110,2,4,6,4,2,2,2,3,4
15874,3,6,2019-06-03,2019-06-03 2036121,2036121,236220,3,4,2,3,2,2,2,2,2
22834,15,1,2019-01-15,2019-01-15 2041202,2041202,236210,4,4,5,5,2,2,2,3,3
24349,2,4,2019-04-02,2019-04-02 2049050,2049050,221119,5,3,1,2,1,2,1,4,1
26432,3,7,2019-07-03,2019-07-03 2083973,2083973,236220,5,4,2,4,2,2,2,1,1
20149,1,5,2019-05-01,2019-05-01 382898,382898,445310,4,12,7,1,2,1,1,2,5
19134,4,4,2019-04-04,2019-04-04 2032982,2032982,236110,4,4,5,5,2,2,2,3,3
7372,26,6,2019-06-26,2019-06-26 1659588,1659588,418410,2,12,7,1,2,1,1,3,5
6182,27,6,2019-06-27,2019-06-27 1042121,1042121,722512,2,9,2,3,2,1,1,3,1
16025,13,6,2019-06-13,2019-06-13 2089030,2089030,238990,3,4,2,3,2,2,2,3,2
24555,9,7,2019-07-09,2019-07-09 2094078,2094078,236210,5,4,2,4,2,2,2,2,1
23487,25,10,2019-10-25,2019-10-25 2116534,2116534,236220,4,4,5,5,2,2,2,1,3
8684,24,9,2019-09-24,2019-09-24 2116346,2116346,326121,2,5,7,2,1,1,2,3,5
22995,4,11,2019-11-04,2019-11-04 327215,327215,445110,4,12,7,1,2,1,1,1,5
24760,4,10,2019-10-04,2019-10-04 2120219,2120219,721212,5,9,1,5,2,1,1,1,1
22687,26,6,2019-06-26,2019-06-26 2091644,2091644,237130,4,4,5,5,2,2,2,3,3
14062,4,9,2019-09-04,2019-09-04 68609,68609,623110,2,8,5,2,1,2,1,1,4
18146,26,11,2019-11-26,2019-11-26 95114,95114,212314,4,2,1,3,1,2,1,3,1
19193,23,10,2019-10-23,2019-10-23 2100666,2100666,237110,4,4,5,5,2,2,2,3,3
16299,18,12,2019-12-18,2019-12-18 2031999,2031999,236110,3,4,2,3,2,2,2,3,2
24495,22,3,2019-03-22,2019-03-22 95837,95837,212232,5,2,1,3,1,2,1,1,1
