Industry Sector,NAICS sector code,Claim Location,Age Group,year,#Allowed lost time claims,Region
Manufacturing,31-33,Waterloo,60-64,2015,20,Southwestern Ontario
Manufacturing,31-33,Waterloo,65+,2015,12,Southwestern Ontario
Manufacturing,31-33,Waterloo,Not Available,2015,0,Southwestern Ontario
Manufacturing,31-33,Waterloo,15-19,2016,12,Southwestern Ontario
Manufacturing,31-33,Waterloo,20-24,2016,29,Southwestern Ontario
Manufacturing,31-33,Waterloo,25-29,2016,41,Southwestern Ontario
Manufacturing,31-33,Waterloo,30-34,2016,34,Southwestern Ontario
Manufacturing,31-33,Waterloo,35-39,2016,34,Southwestern Ontario
Manufacturing,31-33,Waterloo,40-44,2016,24,Southwestern Ontario
Manufacturing,31-33,Waterloo,45-49,2016,46,Southwestern Ontario
Manufacturing,31-33,Waterloo,50-54,2016,50,Southwestern Ontario
Manufacturing,31-33,Waterloo,55-59,2016,35,Southwestern Ontario
Manufacturing,31-33,Waterloo,60-64,2016,26,Southwestern Ontario
Manufacturing,31-33,Waterloo,65+,2016,8,Southwestern Ontario
Manufacturing,31-33,Waterloo,Not Available,2016,0,Southwestern Ontario
Manufacturing,31-33,Waterloo,15-19,2017,12,Southwestern Ontario
Manufacturing,31-33,Waterloo,20-24,2017,32,Southwestern Ontario
Manufacturing,31-33,Waterloo,25-29,2017,48,Southwestern Ontario
Manufacturing,31-33,Waterloo,30-34,2017,31,Southwestern Ontario
Manufacturing,31-33,Waterloo,35-39,2017,19,Southwestern Ontario
Manufacturing,31-33,Waterloo,40-44,2017,26,Southwestern Ontario
Manufacturing,31-33,Waterloo,45-49,2017,36,Southwestern Ontario
Manufacturing,31-33,Waterloo,50-54,2017,52,Southwestern Ontario
Manufacturing,31-33,Waterloo,55-59,2017,42,Southwestern Ontario
Manufacturing,31-33,Waterloo,60-64,2017,19,Southwestern Ontario
Manufacturing,31-33,Waterloo,65+,2017,9,Southwestern Ontario
Manufacturing,31-33,Waterloo,Not Available,2017,0,Southwestern Ontario
Manufacturing,31-33,Waterloo,15-19,2018,7,Southwestern Ontario
Manufacturing,31-33,Waterloo,20-24,2018,40,Southwestern Ontario
Manufacturing,31-33,Waterloo,25-29,2018,34,Southwestern Ontario
Manufacturing,31-33,Waterloo,30-34,2018,28,Southwestern Ontario
Manufacturing,31-33,Waterloo,35-39,2018,35,Southwestern Ontario
Manufacturing,31-33,Waterloo,40-44,2018,29,Southwestern Ontario
Manufacturing,31-33,Waterloo,45-49,2018,28,Southwestern Ontario
Manufacturing,31-33,Waterloo,50-54,2018,37,Southwestern Ontario
Manufacturing,31-33,Waterloo,55-59,2018,36,Southwestern Ontario
Manufacturing,31-33,Waterloo,60-64,2018,25,Southwestern Ontario
Manufacturing,31-33,Waterloo,65+,2018,12,Southwestern Ontario
Manufacturing,31-33,Waterloo,Not Available,2018,0,Southwestern Ontario
Manufacturing,31-33,Waterloo,15-19,2019,10,Southwestern Ontario
Manufacturing,31-33,Waterloo,20-24,2019,50,Southwestern Ontario
Manufacturing,31-33,Waterloo,25-29,2019,30,Southwestern Ontario
Manufacturing,31-33,Waterloo,30-34,2019,39,Southwestern Ontario
Manufacturing,31-33,Waterloo,35-39,2019,18,Southwestern Ontario
Manufacturing,31-33,Waterloo,40-44,2019,47,Southwestern Ontario
Manufacturing,31-33,Waterloo,45-49,2019,48,Southwestern Ontario
Manufacturing,31-33,Waterloo,50-54,2019,38,Southwestern Ontario
Manufacturing,31-33,Waterloo,55-59,2019,40,Southwestern Ontario
Manufacturing,31-33,Waterloo,60-64,2019,15,Southwestern Ontario
Manufacturing,31-33,Waterloo,65+,2019,6,Southwestern Ontario
Manufacturing,31-33,Waterloo,Not Available,2019,1,Southwestern Ontario
Manufacturing,31-33,Wellington,15-19,2015,4,Southwestern Ontario
Manufacturing,31-33,Wellington,20-24,2015,17,Southwestern Ontario
Manufacturing,31-33,Wellington,25-29,2015,18,Southwestern Ontario
Manufacturing,31-33,Wellington,30-34,2015,16,Southwestern Ontario
Manufacturing,31-33,Wellington,35-39,2015,17,Southwestern Ontario
Manufacturing,31-33,Wellington,40-44,2015,13,Southwestern Ontario
Manufacturing,31-33,Wellington,45-49,2015,24,Southwestern Ontario
Manufacturing,31-33,Wellington,50-54,2015,34,Southwestern Ontario
Manufacturing,31-33,Wellington,55-59,2015,20,Southwestern Ontario
Manufacturing,31-33,Wellington,60-64,2015,15,Southwestern Ontario
Manufacturing,31-33,Wellington,65+,2015,3,Southwestern Ontario
Manufacturing,31-33,Wellington,Not Available,2015,0,Southwestern Ontario
Manufacturing,31-33,Wellington,15-19,2016,2,Southwestern Ontario
Manufacturing,31-33,Wellington,20-24,2016,17,Southwestern Ontario
Manufacturing,31-33,Wellington,25-29,2016,19,Southwestern Ontario
Manufacturing,31-33,Wellington,30-34,2016,12,Southwestern Ontario
Manufacturing,31-33,Wellington,35-39,2016,23,Southwestern Ontario
Manufacturing,31-33,Wellington,40-44,2016,13,Southwestern Ontario
Manufacturing,31-33,Wellington,45-49,2016,28,Southwestern Ontario
Manufacturing,31-33,Wellington,50-54,2016,25,Southwestern Ontario
Manufacturing,31-33,Wellington,55-59,2016,17,Southwestern Ontario
Manufacturing,31-33,Wellington,60-64,2016,12,Southwestern Ontario
Manufacturing,31-33,Wellington,65+,2016,4,Southwestern Ontario
Manufacturing,31-33,Wellington,Not Available,2016,1,Southwestern Ontario
Manufacturing,31-33,Wellington,15-19,2017,5,Southwestern Ontario
Manufacturing,31-33,Wellington,20-24,2017,23,Southwestern Ontario
Manufacturing,31-33,Wellington,25-29,2017,14,Southwestern Ontario
Manufacturing,31-33,Wellington,30-34,2017,14,Southwestern Ontario
Manufacturing,31-33,Wellington,35-39,2017,19,Southwestern Ontario
Manufacturing,31-33,Wellington,40-44,2017,25,Southwestern Ontario
Manufacturing,31-33,Wellington,45-49,2017,24,Southwestern Ontario
Manufacturing,31-33,Wellington,50-54,2017,23,Southwestern Ontario
Manufacturing,31-33,Wellington,55-59,2017,21,Southwestern Ontario
Manufacturing,31-33,Wellington,60-64,2017,13,Southwestern Ontario
Manufacturing,31-33,Wellington,65+,2017,3,Southwestern Ontario
Manufacturing,31-33,Wellington,Not Available,2017,0,Southwestern Ontario
Manufacturing,31-33,Wellington,15-19,2018,9,Southwestern Ontario
Manufacturing,31-33,Wellington,20-24,2018,20,Southwestern Ontario
Manufacturing,31-33,Wellington,25-29,2018,15,Southwestern Ontario
Manufacturing,31-33,Wellington,30-34,2018,20,Southwestern Ontario
Manufacturing,31-33,Wellington,35-39,2018,20,Southwestern Ontario
Manufacturing,31-33,Wellington,40-44,2018,18,Southwestern Ontario
Manufacturing,31-33,Wellington,45-49,2018,16,Southwestern Ontario
Manufacturing,31-33,Wellington,50-54,2018,24,Southwestern Ontario
Manufacturing,31-33,Wellington,55-59,2018,28,Southwestern Ontario
Manufacturing,31-33,Wellington,60-64,2018,23,Southwestern Ontario
Manufacturing,31-33,Wellington,65+,2018,5,Southwestern Ontario
Manufacturing,31-33,Wellington,Not Available,2018,0,Southwestern Ontario
Manufacturing,31-33,Wellington,15-19,2019,5,Southwestern Ontario
Manufacturing,31-33,Wellington,20-24,2019,15,Southwestern Ontario
Manufacturing,31-33,Wellington,25-29,2019,16,Southwestern Ontario
Manufacturing,31-33,Wellington,30-34,2019,16,Southwestern Ontario
Manufacturing,31-33,Wellington,35-39,2019,22,Southwestern Ontario
Manufacturing,31-33,Wellington,40-44,2019,18,Southwestern Ontario
Manufacturing,31-33,Wellington,45-49,2019,20,Southwestern Ontario
Manufacturing,31-33,Wellington,50-54,2019,20,Southwestern Ontario
Manufacturing,31-33,Wellington,55-59,2019,20,Southwestern Ontario
Manufacturing,31-33,Wellington,60-64,2019,15,Southwestern Ontario
Manufacturing,31-33,Wellington,65+,2019,13,Southwestern Ontario
Manufacturing,31-33,Wellington,Not Available,2019,0,Southwestern Ontario
Manufacturing,31-33,York,15-19,2015,12,Central Ontario
Manufacturing,31-33,York,20-24,2015,25,Central Ontario
Manufacturing,31-33,York,25-29,2015,35,Central Ontario
Manufacturing,31-33,York,30-34,2015,34,Central Ontario
Manufacturing,31-33,York,35-39,2015,37,Central Ontario
Manufacturing,31-33,York,40-44,2015,43,Central Ontario
Manufacturing,31-33,York,45-49,2015,71,Central Ontario
Manufacturing,31-33,York,50-54,2015,74,Central Ontario
Manufacturing,31-33,York,55-59,2015,63,Central Ontario
Manufacturing,31-33,York,60-64,2015,50,Central Ontario
Manufacturing,31-33,York,65+,2015,32,Central Ontario
Manufacturing,31-33,York,15-19,2016,4,Central Ontario
Manufacturing,31-33,York,20-24,2016,35,Central Ontario
Manufacturing,31-33,York,25-29,2016,50,Central Ontario
Manufacturing,31-33,York,30-34,2016,49,Central Ontario
Manufacturing,31-33,York,35-39,2016,64,Central Ontario
Manufacturing,31-33,York,40-44,2016,47,Central Ontario
Manufacturing,31-33,York,45-49,2016,75,Central Ontario
Manufacturing,31-33,York,50-54,2016,79,Central Ontario
Manufacturing,31-33,York,55-59,2016,70,Central Ontario
Manufacturing,31-33,York,60-64,2016,57,Central Ontario
Manufacturing,31-33,York,65+,2016,32,Central Ontario
Manufacturing,31-33,York,15-19,2017,10,Central Ontario
Manufacturing,31-33,York,20-24,2017,37,Central Ontario
Manufacturing,31-33,York,25-29,2017,48,Central Ontario
Manufacturing,31-33,York,30-34,2017,45,Central Ontario
Manufacturing,31-33,York,35-39,2017,50,Central Ontario
Manufacturing,31-33,York,40-44,2017,56,Central Ontario
Manufacturing,31-33,York,45-49,2017,60,Central Ontario
Manufacturing,31-33,York,50-54,2017,72,Central Ontario
Manufacturing,31-33,York,55-59,2017,79,Central Ontario
Manufacturing,31-33,York,60-64,2017,62,Central Ontario
Manufacturing,31-33,York,65+,2017,17,Central Ontario
Manufacturing,31-33,York,15-19,2018,7,Central Ontario
Manufacturing,31-33,York,20-24,2018,44,Central Ontario
Manufacturing,31-33,York,25-29,2018,49,Central Ontario
Manufacturing,31-33,York,30-34,2018,60,Central Ontario
Manufacturing,31-33,York,35-39,2018,48,Central Ontario
Manufacturing,31-33,York,40-44,2018,61,Central Ontario
Manufacturing,31-33,York,45-49,2018,75,Central Ontario
Manufacturing,31-33,York,50-54,2018,85,Central Ontario
Manufacturing,31-33,York,55-59,2018,104,Central Ontario
Manufacturing,31-33,York,60-64,2018,68,Central Ontario
Manufacturing,31-33,York,65+,2018,27,Central Ontario
Manufacturing,31-33,York,15-19,2019,14,Central Ontario
Manufacturing,31-33,York,20-24,2019,49,Central Ontario
Manufacturing,31-33,York,25-29,2019,55,Central Ontario
Manufacturing,31-33,York,30-34,2019,49,Central Ontario
Manufacturing,31-33,York,35-39,2019,51,Central Ontario
Manufacturing,31-33,York,40-44,2019,63,Central Ontario
Manufacturing,31-33,York,45-49,2019,74,Central Ontario
Manufacturing,31-33,York,50-54,2019,84,Central Ontario
Manufacturing,31-33,York,55-59,2019,98,Central Ontario
Manufacturing,31-33,York,60-64,2019,61,Central Ontario
Manufacturing,31-33,York,65+,2019,22,Central Ontario
Mining,21,Algoma,20-24,2015,1,Northern Ontario
Mining,21,Algoma,25-29,2015,0,Northern Ontario
Mining,21,Algoma,30-34,2015,0,Northern Ontario
Mining,21,Algoma,35-39,2015,0,Northern Ontario
Mining,21,Algoma,40-44,2015,1,Northern Ontario
Mining,21,Algoma,45-49,2015,1,Northern Ontario
Mining,21,Algoma,50-54,2015,0,Northern Ontario
Mining,21,Algoma,55-59,2015,0,Northern Ontario
Mining,21,Algoma,60-64,2015,0,Northern Ontario
Mining,21,Algoma,65+,2015,0,Northern Ontario
Mining,21,Algoma,20-24,2016,0,Northern Ontario
Mining,21,Algoma,25-29,2016,0,Northern Ontario
Mining,21,Algoma,30-34,2016,0,Northern Ontario
Mining,21,Algoma,35-39,2016,0,Northern Ontario
Mining,21,Algoma,40-44,2016,1,Northern Ontario
Mining,21,Algoma,45-49,2016,1,Northern Ontario
Mining,21,Algoma,50-54,2016,1,Northern Ontario
Mining,21,Algoma,55-59,2016,0,Northern Ontario
Mining,21,Algoma,60-64,2016,1,Northern Ontario
Mining,21,Algoma,65+,2016,0,Northern Ontario
Mining,21,Algoma,20-24,2017,0,Northern Ontario
Mining,21,Algoma,25-29,2017,0,Northern Ontario
Mining,21,Algoma,30-34,2017,1,Northern Ontario
Mining,21,Algoma,35-39,2017,2,Northern Ontario
Mining,21,Algoma,40-44,2017,0,Northern Ontario
Mining,21,Algoma,45-49,2017,1,Northern Ontario
Mining,21,Algoma,50-54,2017,1,Northern Ontario
Mining,21,Algoma,55-59,2017,0,Northern Ontario
Mining,21,Algoma,60-64,2017,1,Northern Ontario
Mining,21,Algoma,65+,2017,0,Northern Ontario
Mining,21,Algoma,20-24,2018,0,Northern Ontario
Mining,21,Algoma,25-29,2018,2,Northern Ontario
Mining,21,Algoma,30-34,2018,1,Northern Ontario
Mining,21,Algoma,35-39,2018,1,Northern Ontario
Mining,21,Algoma,40-44,2018,1,Northern Ontario
Mining,21,Algoma,45-49,2018,0,Northern Ontario
Mining,21,Algoma,50-54,2018,1,Northern Ontario
Mining,21,Algoma,55-59,2018,1,Northern Ontario
Mining,21,Algoma,60-64,2018,0,Northern Ontario
Mining,21,Algoma,65+,2018,0,Northern Ontario
Mining,21,Algoma,20-24,2019,2,Northern Ontario
Mining,21,Algoma,25-29,2019,0,Northern Ontario
Mining,21,Algoma,30-34,2019,0,Northern Ontario
Mining,21,Algoma,35-39,2019,1,Northern Ontario
Mining,21,Algoma,40-44,2019,0,Northern Ontario
Mining,21,Algoma,45-49,2019,1,Northern Ontario
Mining,21,Algoma,50-54,2019,1,Northern Ontario
Mining,21,Algoma,55-59,2019,1,Northern Ontario
Mining,21,Algoma,60-64,2019,1,Northern Ontario
Mining,21,Algoma,65+,2019,1,Northern Ontario
Mining,21,Brant,20-24,2015,0,Southwestern Ontario
Mining,21,Brant,25-29,2015,0,Southwestern Ontario
Mining,21,Brant,20-24,2016,0,Southwestern Ontario
Mining,21,Brant,25-29,2016,0,Southwestern Ontario
Mining,21,Brant,20-24,2017,0,Southwestern Ontario
Mining,21,Brant,25-29,2017,0,Southwestern Ontario
Mining,21,Brant,20-24,2018,0,Southwestern Ontario
Mining,21,Brant,25-29,2018,2,Southwestern Ontario
Mining,21,Brant,20-24,2019,1,Southwestern Ontario
Mining,21,Brant,25-29,2019,1,Southwestern Ontario
Mining,21,Bruce,20-24,2015,3,Southwestern Ontario
Mining,21,Bruce,25-29,2015,1,Southwestern Ontario
Mining,21,Bruce,30-34,2015,0,Southwestern Ontario
Mining,21,Bruce,40-44,2015,0,Southwestern Ontario
Mining,21,Bruce,45-49,2015,0,Southwestern Ontario
Mining,21,Bruce,60-64,2015,0,Southwestern Ontario
Mining,21,Bruce,20-24,2016,1,Southwestern Ontario
Mining,21,Bruce,25-29,2016,1,Southwestern Ontario
Mining,21,Bruce,30-34,2016,0,Southwestern Ontario
Mining,21,Bruce,40-44,2016,1,Southwestern Ontario
Mining,21,Bruce,45-49,2016,0,Southwestern Ontario
Mining,21,Bruce,60-64,2016,0,Southwestern Ontario
Mining,21,Bruce,20-24,2017,2,Southwestern Ontario
Mining,21,Bruce,25-29,2017,0,Southwestern Ontario
Mining,21,Bruce,30-34,2017,1,Southwestern Ontario
Mining,21,Bruce,40-44,2017,1,Southwestern Ontario
Mining,21,Bruce,45-49,2017,0,Southwestern Ontario
Mining,21,Bruce,60-64,2017,0,Southwestern Ontario
Mining,21,Bruce,20-24,2018,1,Southwestern Ontario
Mining,21,Bruce,25-29,2018,0,Southwestern Ontario
Mining,21,Bruce,30-34,2018,1,Southwestern Ontario
Mining,21,Bruce,40-44,2018,0,Southwestern Ontario
Mining,21,Bruce,45-49,2018,1,Southwestern Ontario
Mining,21,Bruce,60-64,2018,0,Southwestern Ontario
Mining,21,Bruce,20-24,2019,0,Southwestern Ontario
Mining,21,Bruce,25-29,2019,1,Southwestern Ontario
Mining,21,Bruce,30-34,2019,1,Southwestern Ontario
Mining,21,Bruce,40-44,2019,0,Southwestern Ontario
Mining,21,Bruce,45-49,2019,0,Southwestern Ontario
Mining,21,Bruce,60-64,2019,2,Southwestern Ontario
Mining,21,Chatham-Kent,25-29,2015,0,Southwestern Ontario
Mining,21,Chatham-Kent,35-39,2015,0,Southwestern Ontario
Mining,21,Chatham-Kent,55-59,2015,0,Southwestern Ontario
Mining,21,Chatham-Kent,60-64,2015,0,Southwestern Ontario
Mining,21,Chatham-Kent,25-29,2016,0,Southwestern Ontario
Mining,21,Chatham-Kent,35-39,2016,0,Southwestern Ontario
Mining,21,Chatham-Kent,55-59,2016,0,Southwestern Ontario
Mining,21,Chatham-Kent,60-64,2016,0,Southwestern Ontario
Mining,21,Chatham-Kent,25-29,2017,0,Southwestern Ontario
Mining,21,Chatham-Kent,35-39,2017,0,Southwestern Ontario
Mining,21,Chatham-Kent,55-59,2017,0,Southwestern Ontario
Mining,21,Chatham-Kent,60-64,2017,0,Southwestern Ontario
Mining,21,Chatham-Kent,25-29,2018,1,Southwestern Ontario
Mining,21,Chatham-Kent,35-39,2018,1,Southwestern Ontario
Mining,21,Chatham-Kent,55-59,2018,0,Southwestern Ontario
Mining,21,Chatham-Kent,60-64,2018,2,Southwestern Ontario
Mining,21,Chatham-Kent,25-29,2019,0,Southwestern Ontario
Mining,21,Chatham-Kent,35-39,2019,0,Southwestern Ontario
Mining,21,Chatham-Kent,55-59,2019,1,Southwestern Ontario
Mining,21,Chatham-Kent,60-64,2019,0,Southwestern Ontario
Mining,21,Cochrane,15-19,2015,1,Northern Ontario
Mining,21,Cochrane,20-24,2015,3,Northern Ontario
Mining,21,Cochrane,25-29,2015,2,Northern Ontario
Mining,21,Cochrane,30-34,2015,2,Northern Ontario
Mining,21,Cochrane,35-39,2015,1,Northern Ontario
Mining,21,Cochrane,40-44,2015,3,Northern Ontario
Mining,21,Cochrane,45-49,2015,0,Northern Ontario
Mining,21,Cochrane,50-54,2015,3,Northern Ontario
Mining,21,Cochrane,55-59,2015,3,Northern Ontario
Mining,21,Cochrane,60-64,2015,0,Northern Ontario
Mining,21,Cochrane,65+,2015,0,Northern Ontario
Mining,21,Cochrane,15-19,2016,0,Northern Ontario
Mining,21,Cochrane,20-24,2016,0,Northern Ontario
Mining,21,Cochrane,25-29,2016,2,Northern Ontario
Mining,21,Cochrane,30-34,2016,5,Northern Ontario
Mining,21,Cochrane,35-39,2016,2,Northern Ontario
Mining,21,Cochrane,40-44,2016,1,Northern Ontario
Mining,21,Cochrane,45-49,2016,1,Northern Ontario
Mining,21,Cochrane,50-54,2016,5,Northern Ontario
Mining,21,Cochrane,55-59,2016,3,Northern Ontario
Mining,21,Cochrane,60-64,2016,2,Northern Ontario
Mining,21,Cochrane,65+,2016,0,Northern Ontario
Mining,21,Cochrane,15-19,2017,0,Northern Ontario
Mining,21,Cochrane,20-24,2017,0,Northern Ontario
Mining,21,Cochrane,25-29,2017,0,Northern Ontario
Mining,21,Cochrane,30-34,2017,3,Northern Ontario
Mining,21,Cochrane,35-39,2017,5,Northern Ontario
Mining,21,Cochrane,40-44,2017,2,Northern Ontario
Mining,21,Cochrane,45-49,2017,1,Northern Ontario
Mining,21,Cochrane,50-54,2017,3,Northern Ontario
Mining,21,Cochrane,55-59,2017,5,Northern Ontario
Mining,21,Cochrane,60-64,2017,0,Northern Ontario
Mining,21,Cochrane,65+,2017,0,Northern Ontario
Mining,21,Cochrane,15-19,2018,0,Northern Ontario
Mining,21,Cochrane,20-24,2018,1,Northern Ontario
Mining,21,Cochrane,25-29,2018,2,Northern Ontario
Mining,21,Cochrane,30-34,2018,6,Northern Ontario
Mining,21,Cochrane,35-39,2018,5,Northern Ontario
Mining,21,Cochrane,40-44,2018,4,Northern Ontario
Mining,21,Cochrane,45-49,2018,3,Northern Ontario
Mining,21,Cochrane,50-54,2018,3,Northern Ontario
Mining,21,Cochrane,55-59,2018,2,Northern Ontario
Mining,21,Cochrane,60-64,2018,1,Northern Ontario
Mining,21,Cochrane,65+,2018,2,Northern Ontario
Mining,21,Cochrane,15-19,2019,0,Northern Ontario
Mining,21,Cochrane,20-24,2019,0,Northern Ontario
Mining,21,Cochrane,25-29,2019,2,Northern Ontario
Mining,21,Cochrane,30-34,2019,3,Northern Ontario
Mining,21,Cochrane,35-39,2019,4,Northern Ontario
Mining,21,Cochrane,40-44,2019,4,Northern Ontario
Mining,21,Cochrane,45-49,2019,3,Northern Ontario
Mining,21,Cochrane,50-54,2019,1,Northern Ontario
Mining,21,Cochrane,55-59,2019,3,Northern Ontario
Mining,21,Cochrane,60-64,2019,1,Northern Ontario
Mining,21,Cochrane,65+,2019,1,Northern Ontario
Mining,21,Dufferin,20-24,2015,1,Central Ontario
Mining,21,Dufferin,30-34,2015,0,Central Ontario
Mining,21,Dufferin,55-59,2015,0,Central Ontario
Mining,21,Dufferin,20-24,2016,1,Central Ontario
Mining,21,Dufferin,30-34,2016,0,Central Ontario
Mining,21,Dufferin,55-59,2016,0,Central Ontario
Mining,21,Dufferin,20-24,2017,0,Central Ontario
Mining,21,Dufferin,30-34,2017,1,Central Ontario
Mining,21,Dufferin,55-59,2017,0,Central Ontario
Mining,21,Dufferin,20-24,2018,0,Central Ontario
Mining,21,Dufferin,30-34,2018,0,Central Ontario
Mining,21,Dufferin,55-59,2018,0,Central Ontario
Mining,21,Dufferin,20-24,2019,0,Central Ontario
Mining,21,Dufferin,30-34,2019,0,Central Ontario
Mining,21,Dufferin,55-59,2019,1,Central Ontario
Mining,21,Durham,20-24,2015,0,Central Ontario
Mining,21,Durham,40-44,2015,0,Central Ontario
Mining,21,Durham,45-49,2015,0,Central Ontario
Mining,21,Durham,50-54,2015,1,Central Ontario
Mining,21,Durham,20-24,2016,1,Central Ontario
Mining,21,Durham,40-44,2016,0,Central Ontario
Mining,21,Durham,45-49,2016,0,Central Ontario
Mining,21,Durham,50-54,2016,0,Central Ontario
Mining,21,Durham,20-24,2017,0,Central Ontario
Mining,21,Durham,40-44,2017,1,Central Ontario
Mining,21,Durham,45-49,2017,1,Central Ontario
Mining,21,Durham,50-54,2017,1,Central Ontario
Mining,21,Durham,20-24,2018,0,Central Ontario
Mining,21,Durham,40-44,2018,1,Central Ontario
Mining,21,Durham,45-49,2018,0,Central Ontario
Mining,21,Durham,50-54,2018,0,Central Ontario
Mining,21,Durham,20-24,2019,0,Central Ontario
Mining,21,Durham,40-44,2019,0,Central Ontario
Mining,21,Durham,45-49,2019,0,Central Ontario
Mining,21,Durham,50-54,2019,0,Central Ontario
Mining,21,Elgin,40-44,2015,0,Southwestern Ontario
Mining,21,Elgin,40-44,2016,0,Southwestern Ontario
Mining,21,Elgin,40-44,2017,0,Southwestern Ontario
Mining,21,Elgin,40-44,2018,1,Southwestern Ontario
Mining,21,Elgin,40-44,2019,0,Southwestern Ontario
Mining,21,Essex,25-29,2015,0,Southwestern Ontario
Mining,21,Essex,30-34,2015,0,Southwestern Ontario
Mining,21,Essex,35-39,2015,1,Southwestern Ontario
Mining,21,Essex,40-44,2015,0,Southwestern Ontario
Mining,21,Essex,45-49,2015,1,Southwestern Ontario
Mining,21,Essex,55-59,2015,0,Southwestern Ontario
Mining,21,Essex,60-64,2015,0,Southwestern Ontario
Mining,21,Essex,65+,2015,0,Southwestern Ontario
Mining,21,Essex,25-29,2016,0,Southwestern Ontario
Mining,21,Essex,30-34,2016,1,Southwestern Ontario
Mining,21,Essex,35-39,2016,2,Southwestern Ontario
Mining,21,Essex,40-44,2016,0,Southwestern Ontario
Mining,21,Essex,45-49,2016,0,Southwestern Ontario
Mining,21,Essex,55-59,2016,1,Southwestern Ontario
Mining,21,Essex,60-64,2016,0,Southwestern Ontario
Mining,21,Essex,65+,2016,0,Southwestern Ontario
Mining,21,Essex,25-29,2017,1,Southwestern Ontario
Mining,21,Essex,30-34,2017,1,Southwestern Ontario
Mining,21,Essex,35-39,2017,0,Southwestern Ontario
Mining,21,Essex,40-44,2017,0,Southwestern Ontario
Mining,21,Essex,45-49,2017,0,Southwestern Ontario
Mining,21,Essex,55-59,2017,0,Southwestern Ontario
Mining,21,Essex,60-64,2017,1,Southwestern Ontario
Mining,21,Essex,65+,2017,0,Southwestern Ontario
Mining,21,Essex,25-29,2018,0,Southwestern Ontario
Mining,21,Essex,30-34,2018,1,Southwestern Ontario
Mining,21,Essex,35-39,2018,0,Southwestern Ontario
Mining,21,Essex,40-44,2018,0,Southwestern Ontario
Mining,21,Essex,45-49,2018,0,Southwestern Ontario
Mining,21,Essex,55-59,2018,2,Southwestern Ontario
Mining,21,Essex,60-64,2018,0,Southwestern Ontario
Mining,21,Essex,65+,2018,0,Southwestern Ontario
Mining,21,Essex,25-29,2019,0,Southwestern Ontario
Mining,21,Essex,30-34,2019,0,Southwestern Ontario
Mining,21,Essex,35-39,2019,0,Southwestern Ontario
Mining,21,Essex,40-44,2019,1,Southwestern Ontario
Mining,21,Essex,45-49,2019,0,Southwestern Ontario
Mining,21,Essex,55-59,2019,3,Southwestern Ontario
Mining,21,Essex,60-64,2019,1,Southwestern Ontario
Mining,21,Essex,65+,2019,1,Southwestern Ontario
Mining,21,Frontenac,65+,2015,2,Eastern Ontario
Mining,21,Frontenac,65+,2016,0,Eastern Ontario
Mining,21,Frontenac,65+,2017,0,Eastern Ontario
Mining,21,Frontenac,65+,2018,0,Eastern Ontario
Mining,21,Frontenac,65+,2019,1,Eastern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,15-19,2015,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,20-24,2015,4,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,25-29,2015,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,30-34,2015,8,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,35-39,2015,7,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,40-44,2015,6,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,45-49,2015,14,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,50-54,2015,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,55-59,2015,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,60-64,2015,3,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,65+,2015,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,15-19,2016,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,20-24,2016,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,25-29,2016,1,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,30-34,2016,8,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,35-39,2016,6,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,40-44,2016,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,45-49,2016,6,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,50-54,2016,11,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,55-59,2016,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,60-64,2016,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,65+,2016,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,15-19,2017,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,20-24,2017,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,25-29,2017,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,30-34,2017,8,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,35-39,2017,10,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,40-44,2017,7,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,45-49,2017,12,Northern Ontario
